clinic_location,appointment_date,hour_of_day,scheduled_appointments,attended_appointments,completed_appointments,avg_wait_time_minutes,walked_out_appointments,providers_scheduled,appointments_per_provider
West End,2026-04-03,11,5,4,4,2.0,0,2,2.0
West End,2026-04-03,12,5,5,4,0.0,1,2,2.5
West End,2026-04-03,14,3,3,3,0.0,0,2,1.5
West End,2026-04-03,15,7,6,6,8.5,0,2,3.0
West End,2026-04-03,16,3,3,2,0.0,1,2,1.5
West End,2026-04-04,7,1,1,1,4.0,0,0,
West End,2026-04-04,8,5,4,4,6.0,0,1,4.0
West End,2026-04-04,9,5,5,3,5.33,2,2,2.5
West End,2026-04-04,10,4,4,3,1.67,1,2,2.0
West End,2026-04-04,11,3,2,1,0.0,1,2,1.0
West End,2026-04-04,12,2,2,2,0.0,0,2,1.0
West End,2026-04-06,8,5,4,4,10.5,0,1,4.0
West End,2026-04-06,9,4,3,3,0.0,0,2,1.5
West End,2026-04-06,10,7,7,7,3.86,0,2,3.5
West End,2026-04-06,11,3,3,3,0.0,0,2,1.5
West End,2026-04-06,12,4,3,3,0.0,0,2,1.5
West End,2026-04-06,13,1,1,1,0.0,0,2,0.5
West End,2026-04-06,14,2,2,2,0.0,0,2,1.0
West End,2026-04-06,15,6,6,6,12.5,0,2,3.0
West End,2026-04-06,16,9,8,6,10.5,2,2,4.0
West End,2026-04-06,17,1,1,1,0.0,0,0,
West End,2026-04-07,8,2,1,1,0.0,0,1,1.0
West End,2026-04-07,9,3,3,3,0.0,0,2,1.5
West End,2026-04-07,10,8,5,4,0.0,1,2,2.5
West End,2026-04-07,11,2,2,2,0.0,0,2,1.0
West End,2026-04-07,12,4,3,3,0.0,0,2,1.5
West End,2026-04-07,13,3,3,3,7.0,0,2,1.5
West End,2026-04-07,14,3,3,3,0.0,0,2,1.5
West End,2026-04-07,15,3,3,3,0.0,0,2,1.5
West End,2026-04-07,16,4,3,3,2.67,0,2,1.5
West End,2026-04-08,8,4,4,4,9.25,0,1,4.0
West End,2026-04-08,9,9,9,9,2.89,0,2,4.5
West End,2026-04-08,10,9,9,9,24.0,0,2,4.5
West End,2026-04-08,11,2,1,1,38.0,0,2,0.5
West End,2026-04-08,12,3,3,3,2.0,0,2,1.5
West End,2026-04-08,13,1,1,1,0.0,0,2,0.5
West End,2026-04-08,14,2,1,1,0.0,0,2,0.5
West End,2026-04-08,15,6,6,6,7.33,0,2,3.0
West End,2026-04-08,16,6,5,5,23.4,0,2,2.5
West End,2026-04-08,17,1,1,1,30.0,0,0,
West End,2026-04-09,7,1,1,1,14.0,0,0,
West End,2026-04-09,9,13,13,13,39.08,0,2,6.5
West End,2026-04-09,10,4,4,2,100.5,2,2,2.0
West End,2026-04-09,11,4,4,1,53.0,3,2,2.0
West End,2026-04-09,13,7,7,7,7.0,0,2,3.5
West End,2026-04-09,14,7,5,5,3.6,0,2,2.5
West End,2026-04-09,15,6,6,6,8.33,0,2,3.0
West End,2026-04-09,16,6,6,5,17.8,1,2,3.0
West End,2026-04-10,8,5,4,3,11.33,1,1,4.0
West End,2026-04-10,9,2,2,2,19.5,0,2,1.0
West End,2026-04-10,10,11,11,10,4.0,1,2,5.5
West End,2026-04-10,11,5,4,4,43.5,0,2,2.0
West End,2026-04-10,12,3,3,3,26.33,0,2,1.5
West End,2026-04-10,13,5,5,3,19.33,2,2,2.5
West End,2026-04-10,14,1,1,1,0.0,0,2,0.5
West End,2026-04-10,15,7,6,4,3.25,2,2,3.0
West End,2026-04-10,16,1,1,1,0.0,0,2,0.5
West End,2026-04-11,8,4,4,4,10.5,0,1,4.0
West End,2026-04-11,9,6,5,5,9.2,0,2,2.5
West End,2026-04-11,10,11,11,8,36.25,3,2,5.5
West End,2026-04-11,11,4,3,3,15.33,0,2,1.5
West End,2026-04-11,12,5,5,3,13.33,2,2,2.5
West End,2026-04-13,8,5,5,5,24.2,0,1,5.0
West End,2026-04-13,9,8,8,7,31.29,1,2,4.0
West End,2026-04-13,10,6,6,5,35.2,1,2,3.0
West End,2026-04-13,11,4,3,3,4.0,0,2,1.5
West End,2026-04-13,12,2,2,1,0.0,1,2,1.0
West End,2026-04-13,13,4,4,3,0.0,1,2,2.0
West End,2026-04-13,14,3,3,3,0.0,0,2,1.5
West End,2026-04-13,15,3,3,3,1.0,0,2,1.5
West End,2026-04-13,16,4,3,3,0.0,0,2,1.5
West End,2026-04-14,8,4,3,3,14.0,0,1,3.0
West End,2026-04-14,9,5,5,5,0.2,0,2,2.5
West End,2026-04-14,10,7,6,5,7.8,1,2,3.0
West End,2026-04-14,11,5,5,5,0.0,0,2,2.5
West End,2026-04-14,12,2,2,2,0.0,0,2,1.0
West End,2026-04-14,13,1,1,0,,1,2,0.5
West End,2026-04-14,14,5,5,5,2.6,0,2,2.5
West End,2026-04-14,15,2,2,2,8.5,0,2,1.0
West End,2026-04-14,16,2,2,2,0.0,0,2,1.0
West End,2026-04-15,7,1,1,1,3.0,0,0,
West End,2026-04-15,8,4,4,3,11.67,1,1,4.0
West End,2026-04-15,9,3,3,3,0.0,0,2,1.5
West End,2026-04-15,10,6,6,5,22.6,1,2,3.0
West End,2026-04-15,11,6,6,4,21.0,2,2,3.0
West End,2026-04-15,12,3,2,2,5.5,0,2,1.0
West End,2026-04-15,13,1,1,1,0.0,0,2,0.5
West End,2026-04-15,14,7,7,7,0.86,0,2,3.5
West End,2026-04-16,8,5,5,4,19.0,1,1,5.0
West End,2026-04-16,9,6,6,5,21.0,1,2,3.0
West End,2026-04-16,10,8,7,5,18.4,2,2,3.5
West End,2026-04-16,11,3,3,2,0.0,1,2,1.5
West End,2026-04-16,12,3,3,3,2.67,0,2,1.5
West End,2026-04-16,13,2,2,2,2.0,0,2,1.0
West End,2026-04-16,14,4,3,3,1.33,0,2,1.5
West End,2026-04-16,15,6,6,6,4.0,0,2,3.0
West End,2026-04-16,16,2,2,2,0.0,0,2,1.0
West End,2026-04-17,8,4,4,4,27.75,0,1,4.0
West End,2026-04-17,9,6,4,4,3.25,0,2,2.0
West End,2026-04-17,10,5,4,4,1.5,0,2,2.0
West End,2026-04-17,11,3,3,3,0.0,0,2,1.5
West End,2026-04-17,12,1,1,1,0.0,0,2,0.5
West End,2026-04-17,13,4,4,3,0.0,1,2,2.0
West End,2026-04-17,14,6,6,6,8.33,0,2,3.0
West End,2026-04-17,15,4,4,4,6.0,0,2,2.0
West End,2026-04-17,16,6,6,6,2.83,0,2,3.0
West End,2026-04-18,7,3,3,2,32.5,1,0,
West End,2026-04-18,8,1,1,1,4.0,0,1,1.0
West End,2026-04-18,9,3,2,2,0.0,0,2,1.0
West End,2026-04-18,10,7,7,6,0.17,1,2,3.5
West End,2026-04-18,11,5,4,4,7.75,0,2,2.0
West End,2026-04-18,12,1,1,1,0.0,0,2,0.5
West End,2026-04-20,8,4,4,4,17.25,0,1,4.0
West End,2026-04-20,9,4,4,4,6.0,0,2,2.0
West End,2026-04-20,10,9,6,6,11.67,0,2,3.0
West End,2026-04-20,11,9,8,7,24.86,1,2,4.0
West End,2026-04-20,12,4,4,3,25.0,1,2,2.0
West End,2026-04-20,13,2,2,2,0.0,0,2,1.0
West End,2026-04-20,14,6,6,5,0.4,1,2,3.0
West End,2026-04-20,15,5,5,5,8.2,0,2,2.5
West End,2026-04-20,16,5,5,5,7.4,0,2,2.5
West End,2026-04-21,7,1,1,0,,1,0,
West End,2026-04-21,8,3,2,2,11.5,0,1,2.0
West End,2026-04-21,9,4,4,4,1.0,0,2,2.0
West End,2026-04-21,10,2,2,2,0.0,0,2,1.0
West End,2026-04-21,11,1,1,1,0.0,0,2,0.5
West End,2026-04-21,12,2,2,2,0.0,0,2,1.0
West End,2026-04-21,13,1,1,1,0.0,0,2,0.5
West End,2026-04-21,14,6,5,5,3.2,0,2,2.5
West End,2026-04-21,15,1,1,1,12.0,0,2,0.5
West End,2026-04-21,16,2,2,1,0.0,1,2,1.0
West End,2026-04-21,17,1,1,1,0.0,0,0,
West End,2026-04-22,7,1,1,1,20.0,0,0,
West End,2026-04-22,8,6,4,4,15.0,0,1,4.0
West End,2026-04-22,9,7,7,7,6.57,0,2,3.5
West End,2026-04-22,10,12,11,9,26.56,2,2,5.5
West End,2026-04-22,11,3,3,3,34.33,0,2,1.5
West End,2026-04-22,12,3,3,3,15.33,0,2,1.5
West End,2026-04-22,13,4,4,4,0.0,0,2,2.0
West End,2026-04-22,14,4,3,3,4.33,0,2,1.5
West End,2026-04-22,15,5,5,5,4.6,0,2,2.5
West End,2026-04-22,16,5,3,3,2.33,0,2,1.5
West End,2026-04-23,8,6,6,6,16.33,0,1,6.0
West End,2026-04-23,9,5,5,5,14.2,0,2,2.5
West End,2026-04-23,10,5,5,5,14.4,0,2,2.5
West End,2026-04-23,11,4,4,4,4.0,0,2,2.0
West End,2026-04-23,12,2,2,2,5.0,0,2,1.0
West End,2026-04-23,13,1,1,1,0.0,0,2,0.5
West End,2026-04-23,14,6,6,6,1.67,0,2,3.0
West End,2026-04-23,15,1,1,1,0.0,0,2,0.5
West End,2026-04-23,16,2,1,1,0.0,0,2,0.5
West End,2026-04-23,17,1,1,1,0.0,0,0,
West End,2026-04-24,7,1,1,1,2.0,0,0,
West End,2026-04-24,8,7,5,5,15.4,0,1,5.0
West End,2026-04-24,9,8,6,6,3.67,0,2,3.0
West End,2026-04-24,10,5,5,5,1.8,0,2,2.5
West End,2026-04-24,11,4,4,4,2.25,0,2,2.0
West End,2026-04-24,12,6,6,6,6.67,0,2,3.0
West End,2026-04-24,13,4,4,4,3.5,0,2,2.0
West End,2026-04-24,14,2,2,2,0.0,0,2,1.0
West End,2026-04-24,15,5,5,4,0.25,1,2,2.5
West End,2026-04-24,16,4,4,4,1.5,0,2,2.0
West End,2026-04-25,7,2,2,2,22.5,0,0,
West End,2026-04-25,8,4,2,1,26.0,1,1,2.0
West End,2026-04-25,9,7,6,6,1.83,0,2,3.0
West End,2026-04-25,10,8,7,6,17.67,1,2,3.5
West End,2026-04-25,11,8,8,8,20.12,0,2,4.0
West End,2026-04-25,12,2,2,1,18.0,1,2,1.0
West End,2026-04-27,8,3,3,2,0.0,1,1,3.0
West End,2026-04-27,9,6,6,6,13.67,0,2,3.0
West End,2026-04-27,10,6,5,5,6.8,0,2,2.5
West End,2026-04-27,11,4,3,3,1.0,0,2,1.5
West End,2026-04-27,12,2,2,2,0.0,0,2,1.0
West End,2026-04-27,13,2,2,1,0.0,1,2,1.0
West End,2026-04-27,14,6,6,5,5.2,1,2,3.0
West End,2026-04-27,15,4,3,3,13.0,0,2,1.5
West End,2026-04-27,16,4,4,4,0.25,0,2,2.0
West End,2026-04-28,7,1,1,1,19.0,0,0,
West End,2026-04-28,8,3,3,3,22.33,0,1,3.0
West End,2026-04-28,9,5,4,4,2.5,0,2,2.0
West End,2026-04-28,10,7,7,7,14.57,0,2,3.5
West End,2026-04-28,11,6,6,5,19.6,1,2,3.0
West End,2026-04-28,13,2,2,2,0.0,0,2,1.0
West End,2026-04-28,14,1,1,1,0.0,0,2,0.5
West End,2026-04-28,15,4,4,4,0.0,0,2,2.0
West End,2026-04-28,16,2,2,2,0.0,0,2,1.0
West End,2026-04-29,8,1,1,1,0.0,0,1,1.0
West End,2026-04-29,9,2,2,2,0.0,0,2,1.0
West End,2026-04-29,10,8,8,8,4.5,0,2,4.0
West End,2026-04-29,11,3,3,3,8.67,0,2,1.5
West End,2026-04-29,12,3,3,3,4.67,0,2,1.5
West End,2026-04-29,13,1,1,1,0.0,0,2,0.5
West End,2026-04-29,14,3,3,3,0.0,0,2,1.5
West End,2026-04-29,15,7,5,5,4.6,0,2,2.5
West End,2026-04-29,16,2,2,2,13.0,0,2,1.0
West End,2026-04-30,7,1,1,1,12.0,0,0,
West End,2026-04-30,8,3,3,3,5.0,0,1,3.0
West End,2026-04-30,9,6,6,6,7.67,0,2,3.0
West End,2026-04-30,10,3,3,3,1.33,0,2,1.5
West End,2026-04-30,11,3,3,3,0.0,0,2,1.5
West End,2026-04-30,12,1,1,1,0.0,0,2,0.5
West End,2026-04-30,13,3,3,3,0.0,0,2,1.5
West End,2026-04-30,14,3,3,3,0.0,0,2,1.5
West End,2026-04-30,15,4,4,3,0.0,1,2,2.0
West End,2026-04-30,16,3,3,3,3.33,0,2,1.5
West End,2026-05-01,7,1,1,1,4.0,0,0,
West End,2026-05-01,9,6,6,6,11.67,0,2,3.0
West End,2026-05-01,10,8,8,7,27.71,1,2,4.0
West End,2026-05-01,11,3,2,2,42.0,0,2,1.0
West End,2026-05-01,12,2,2,2,2.5,0,2,1.0
West End,2026-05-01,13,5,4,4,4.75,0,2,2.0
West End,2026-05-01,14,6,6,6,8.33,0,2,3.0
West End,2026-05-01,15,7,6,6,20.0,0,2,3.0
West End,2026-05-01,16,3,3,3,34.67,0,2,1.5
West End,2026-05-02,7,1,1,1,10.0,0,0,
West End,2026-05-02,8,6,6,5,33.2,1,1,6.0
West End,2026-05-02,9,7,7,6,16.5,1,2,3.5
West End,2026-05-02,10,7,7,5,14.6,2,2,3.5
West End,2026-05-02,11,2,2,2,0.5,0,2,1.0
West End,2026-05-02,12,1,1,1,0.0,0,2,0.5
West End,2026-05-04,7,1,1,1,3.0,0,0,
West End,2026-05-04,8,3,3,3,7.67,0,1,3.0
West End,2026-05-04,9,11,9,9,18.67,0,2,4.5
West End,2026-05-04,10,5,5,4,32.75,1,2,2.5
West End,2026-05-04,11,2,2,2,0.0,0,2,1.0
West End,2026-05-04,12,3,3,3,0.0,0,2,1.5
West End,2026-05-04,13,2,2,2,0.0,0,2,1.0
West End,2026-05-04,14,4,3,3,2.33,0,2,1.5
West End,2026-05-04,15,4,3,3,0.0,0,2,1.5
West End,2026-05-04,16,3,3,3,4.0,0,2,1.5
West End,2026-05-04,17,1,1,1,0.0,0,0,
West End,2026-05-05,7,1,1,1,16.0,0,0,
West End,2026-05-05,8,5,5,5,22.4,0,1,5.0
West End,2026-05-05,9,6,6,5,26.2,1,2,3.0
West End,2026-05-05,10,7,5,4,27.0,1,2,2.5
West End,2026-05-05,11,2,2,2,12.0,0,2,1.0
West End,2026-05-05,12,6,5,5,3.8,0,2,2.5
West End,2026-05-05,13,4,4,4,1.75,0,2,2.0
West End,2026-05-05,14,3,2,2,0.0,0,2,1.0
West End,2026-05-05,15,4,2,2,0.0,0,2,1.0
West End,2026-05-05,16,4,4,4,0.0,0,2,2.0
West End,2026-05-06,7,1,1,1,8.0,0,0,
West End,2026-05-06,8,2,2,2,5.5,0,1,2.0
West End,2026-05-06,9,4,3,3,8.67,0,2,1.5
West End,2026-05-06,10,6,6,6,4.67,0,2,3.0
West End,2026-05-06,11,3,2,2,12.0,0,2,1.0
West End,2026-05-06,12,2,1,1,0.0,0,2,0.5
West End,2026-05-06,13,2,1,1,0.0,0,2,0.5
West End,2026-05-06,14,6,6,6,1.83,0,2,3.0
West End,2026-05-06,15,3,3,3,19.33,0,2,1.5
West End,2026-05-07,7,1,1,1,17.0,0,0,
West End,2026-05-07,8,6,6,6,13.0,0,1,6.0
West End,2026-05-07,9,5,4,4,11.0,0,2,2.0
West End,2026-05-07,10,2,2,2,0.0,0,2,1.0
West End,2026-05-07,11,2,2,2,0.0,0,2,1.0
West End,2026-05-07,12,7,6,6,3.0,0,2,3.0
West End,2026-05-07,14,9,9,8,13.25,1,2,4.5
West End,2026-05-07,15,5,5,5,19.2,0,2,2.5
West End,2026-05-07,16,3,3,3,13.0,0,2,1.5
West End,2026-05-07,17,2,2,2,0.0,0,0,
West End,2026-05-08,8,4,4,4,9.75,0,1,4.0
West End,2026-05-08,9,7,6,4,17.5,2,2,3.0
West End,2026-05-08,10,11,11,10,16.3,1,2,5.5
West End,2026-05-08,11,4,4,3,29.0,1,2,2.0
West End,2026-05-08,12,4,4,4,8.5,0,2,2.0
West End,2026-05-08,13,2,2,2,2.0,0,2,1.0
West End,2026-05-08,15,3,3,3,0.0,0,2,1.5
West End,2026-05-08,16,1,1,1,0.0,0,2,0.5
West End,2026-05-09,8,5,4,3,6.0,1,1,4.0
West End,2026-05-09,9,14,13,10,30.5,3,2,6.5
West End,2026-05-09,10,3,3,1,0.0,2,2,1.5
West End,2026-05-09,11,4,3,3,9.0,0,2,1.5
West End,2026-05-09,12,4,4,3,6.67,1,2,2.0
West End,2026-05-11,8,2,2,2,0.0,0,1,2.0
West End,2026-05-11,9,5,5,4,0.0,1,2,2.5
West End,2026-05-11,10,5,4,4,0.0,0,2,2.0
West End,2026-05-11,11,5,5,5,2.4,0,2,2.5
West End,2026-05-11,12,2,1,1,0.0,0,2,0.5
West End,2026-05-11,13,1,1,1,0.0,0,2,0.5
West End,2026-05-11,14,4,4,4,3.0,0,2,2.0
West End,2026-05-11,15,7,6,6,1.67,0,2,3.0
West End,2026-05-11,16,6,6,5,9.0,1,2,3.0
West End,2026-05-12,8,1,1,1,0.0,0,1,1.0
West End,2026-05-12,9,4,4,4,0.0,0,2,2.0
West End,2026-05-12,10,5,5,5,6.2,0,2,2.5
West End,2026-05-12,11,2,1,1,0.0,0,2,0.5
West End,2026-05-12,13,3,3,3,0.0,0,2,1.5
West End,2026-05-12,14,7,6,6,2.17,0,2,3.0
West End,2026-05-12,15,6,6,6,12.5,0,2,3.0
West End,2026-05-12,16,3,3,3,0.0,0,2,1.5
West End,2026-05-13,7,1,1,1,2.0,0,0,
West End,2026-05-13,8,3,3,3,6.67,0,1,3.0
West End,2026-05-13,9,8,7,6,1.17,1,2,3.5
West End,2026-05-13,10,1,1,1,0.0,0,2,0.5
West End,2026-05-13,11,4,4,3,0.0,1,2,2.0
West End,2026-05-13,12,4,4,4,0.0,0,2,2.0
West End,2026-05-13,13,5,5,4,0.5,1,2,2.5
West End,2026-05-13,14,3,3,3,3.0,0,2,1.5
West End,2026-05-13,15,4,4,4,0.0,0,2,2.0
West End,2026-05-13,16,3,3,3,1.0,0,2,1.5
West End,2026-05-14,7,1,1,1,16.0,0,0,
West End,2026-05-14,8,1,1,1,0.0,0,1,1.0
West End,2026-05-14,9,9,9,8,16.75,1,2,4.5
West End,2026-05-14,10,6,5,5,32.8,0,2,2.5
West End,2026-05-14,11,4,4,4,15.75,0,2,2.0
West End,2026-05-14,12,1,1,1,0.0,0,2,0.5
West End,2026-05-14,14,3,2,2,0.0,0,2,1.0
West End,2026-05-14,16,1,1,1,0.0,0,2,0.5
West End,2026-05-15,8,3,2,2,0.5,0,1,2.0
West End,2026-05-15,9,5,5,4,0.5,1,2,2.5
West End,2026-05-15,10,5,4,4,2.0,0,2,2.0
West End,2026-05-15,11,1,1,1,0.0,0,2,0.5
West End,2026-05-15,13,3,2,2,0.0,0,2,1.0
West End,2026-05-15,14,4,3,3,4.67,0,2,1.5
West End,2026-05-15,15,2,2,2,0.0,0,2,1.0
West End,2026-05-15,16,3,3,3,15.67,0,2,1.5
West End,2026-05-16,8,5,5,5,12.0,0,1,5.0
West End,2026-05-16,9,11,9,6,22.17,3,2,4.5
West End,2026-05-16,10,4,3,3,30.33,0,2,1.5
West End,2026-05-16,11,5,5,5,31.2,0,2,2.5
West End,2026-05-16,12,1,1,1,0.0,0,2,0.5
West End,2026-05-18,8,3,3,3,16.33,0,1,3.0
West End,2026-05-18,9,7,7,6,15.33,1,2,3.5
West End,2026-05-18,10,7,6,6,5.5,0,2,3.0
West End,2026-05-18,11,8,7,7,19.86,0,2,3.5
West End,2026-05-18,12,4,3,3,6.33,0,2,1.5
West End,2026-05-18,13,4,3,3,0.0,0,2,1.5
West End,2026-05-18,14,9,8,7,31.57,1,2,4.0
West End,2026-05-18,15,2,1,1,37.0,0,2,0.5
West End,2026-05-18,16,3,3,3,6.67,0,2,1.5
West End,2026-05-19,7,1,1,1,17.0,0,0,
West End,2026-05-19,8,2,2,2,5.0,0,1,2.0
West End,2026-05-19,9,8,8,7,22.86,1,2,4.0
West End,2026-05-19,10,11,11,8,41.88,3,2,5.5
West End,2026-05-19,11,3,3,1,21.0,2,2,1.5
West End,2026-05-19,12,1,1,1,0.0,0,2,0.5
West End,2026-05-19,13,1,1,1,0.0,0,2,0.5
West End,2026-05-19,14,6,6,5,0.4,1,2,3.0
West End,2026-05-19,15,6,6,6,13.83,0,2,3.0
West End,2026-05-19,16,2,2,2,16.5,0,2,1.0
West End,2026-05-20,7,1,1,1,13.0,0,0,
West End,2026-05-20,8,2,2,2,4.5,0,1,2.0
West End,2026-05-20,9,10,10,10,20.8,0,2,5.0
West End,2026-05-20,10,6,4,4,16.0,0,2,2.0
West End,2026-05-20,11,4,4,4,19.5,0,2,2.0
West End,2026-05-20,13,2,2,2,0.0,0,2,1.0
West End,2026-05-20,14,2,2,2,0.0,0,2,1.0
West End,2026-05-20,15,6,6,6,6.5,0,2,3.0
West End,2026-05-20,16,6,5,5,26.8,0,2,2.5
West End,2026-05-21,7,1,1,1,4.0,0,0,
West End,2026-05-21,8,4,4,3,19.33,1,1,4.0
West End,2026-05-21,9,3,3,3,0.67,0,2,1.5
West End,2026-05-21,10,4,4,4,7.0,0,2,2.0
West End,2026-05-21,11,2,2,2,3.5,0,2,1.0
West End,2026-05-21,12,3,3,3,0.0,0,2,1.5
West End,2026-05-21,14,4,4,4,7.5,0,2,2.0
West End,2026-05-21,15,6,6,6,2.5,0,2,3.0
West End,2026-05-21,16,1,1,1,5.0,0,2,0.5
West End,2026-05-22,7,1,1,1,2.0,0,0,
West End,2026-05-22,8,3,3,3,14.67,0,1,3.0
West End,2026-05-22,9,6,5,5,9.6,0,2,2.5
West End,2026-05-22,10,8,8,6,11.67,2,2,4.0
West End,2026-05-22,11,7,5,4,8.25,1,2,2.5
West End,2026-05-22,12,2,2,2,10.0,0,2,1.0
West End,2026-05-22,13,4,4,4,1.0,0,2,2.0
West End,2026-05-22,14,5,4,4,5.5,0,2,2.0
West End,2026-05-22,15,3,3,3,1.0,0,2,1.5
West End,2026-05-22,16,5,5,5,2.6,0,2,2.5
West End,2026-05-23,8,3,3,3,5.67,0,1,3.0
West End,2026-05-23,9,7,6,6,1.5,0,2,3.0
West End,2026-05-23,10,13,10,9,25.0,1,2,5.0
West End,2026-05-23,11,3,3,2,51.0,1,2,1.5
West End,2026-05-23,12,4,3,3,13.33,0,2,1.5
West End,2026-05-25,8,3,2,2,0.0,0,1,2.0
West End,2026-05-25,9,7,6,6,9.17,0,2,3.0
West End,2026-05-25,10,6,4,4,0.25,0,2,2.0
West End,2026-05-25,11,5,4,4,2.0,0,2,2.0
West End,2026-05-25,12,1,1,1,0.0,0,2,0.5
West End,2026-05-25,13,3,3,3,0.0,0,2,1.5
West End,2026-05-25,14,3,3,3,0.33,0,2,1.5
West End,2026-05-25,15,8,6,5,3.0,1,2,3.0
West End,2026-05-25,16,3,3,3,3.0,0,2,1.5
West End,2026-05-26,8,6,6,5,5.6,1,1,6.0
West End,2026-05-26,9,7,7,7,23.57,0,2,3.5
West End,2026-05-26,10,6,6,6,53.67,0,2,3.0
West End,2026-05-26,11,4,4,4,11.25,0,2,2.0
West End,2026-05-26,12,2,2,2,0.0,0,2,1.0
West End,2026-05-26,13,1,1,1,0.0,0,2,0.5
West End,2026-05-26,14,4,4,3,0.0,1,2,2.0
West End,2026-05-26,15,6,5,5,4.6,0,2,2.5
West End,2026-05-26,16,2,2,2,0.0,0,2,1.0
West End,2026-05-27,7,1,1,1,4.0,0,0,
West End,2026-05-27,8,5,5,5,27.2,0,1,5.0
West End,2026-05-27,9,10,10,7,34.0,3,2,5.0
West End,2026-05-27,10,3,3,2,4.5,1,2,1.5
West End,2026-05-27,11,4,4,4,6.5,0,2,2.0
West End,2026-05-27,13,5,5,5,0.4,0,2,2.5
West End,2026-05-27,14,3,3,3,3.0,0,2,1.5
West End,2026-05-27,15,1,1,1,0.0,0,2,0.5
West End,2026-05-27,16,1,1,1,0.0,0,2,0.5
West End,2026-05-28,8,8,8,7,19.0,1,1,8.0
West End,2026-05-28,9,11,10,9,57.11,1,2,5.0
West End,2026-05-28,10,7,6,6,70.67,0,2,3.0
West End,2026-05-28,11,1,1,1,50.0,0,2,0.5
West End,2026-05-28,12,2,2,2,0.0,0,2,1.0
West End,2026-05-28,13,4,3,3,0.0,0,2,1.5
West End,2026-05-28,14,2,2,2,2.5,0,2,1.0
West End,2026-05-28,15,4,4,4,0.75,0,2,2.0
West End,2026-05-28,16,3,3,3,2.33,0,2,1.5
West End,2026-05-29,8,1,0,0,,0,1,0.0
West End,2026-05-29,9,5,5,5,2.6,0,2,2.5
West End,2026-05-29,10,8,8,7,32.43,1,2,4.0
West End,2026-05-29,11,3,3,1,49.0,2,2,1.5
West End,2026-05-29,12,1,0,0,,0,2,0.0
West End,2026-05-29,14,5,4,4,0.25,0,2,2.0
West End,2026-05-29,15,4,4,4,2.0,0,2,2.0
West End,2026-05-29,16,4,3,3,2.33,0,2,1.5
West End,2026-05-30,7,1,1,1,9.0,0,0,
West End,2026-05-30,8,2,2,2,27.0,0,1,2.0
West End,2026-05-30,9,8,8,8,9.62,0,2,4.0
West End,2026-05-30,10,8,7,5,33.0,2,2,3.5
West End,2026-05-30,11,3,3,2,14.5,1,2,1.5
West End,2026-05-30,12,3,3,3,0.0,0,2,1.5
West End,2026-06-01,8,4,2,2,0.0,0,1,2.0
West End,2026-06-01,9,6,5,5,4.2,0,2,2.5
West End,2026-06-01,10,6,6,5,4.4,1,2,3.0
West End,2026-06-01,11,9,8,7,10.14,1,2,4.0
West End,2026-06-01,12,2,2,1,1.0,1,2,1.0
West End,2026-06-01,13,4,3,3,0.0,0,2,1.5
West End,2026-06-01,14,3,3,3,1.0,0,2,1.5
West End,2026-06-01,15,4,3,3,0.0,0,2,1.5
West End,2026-06-01,16,2,1,1,0.0,0,2,0.5
West End,2026-06-02,8,2,2,1,0.0,1,1,2.0
West End,2026-06-02,9,6,5,5,3.2,0,2,2.5
West End,2026-06-02,10,6,5,5,2.8,0,2,2.5
West End,2026-06-02,11,1,1,1,0.0,0,2,0.5
West End,2026-06-02,12,3,3,3,0.0,0,2,1.5
West End,2026-06-02,13,4,4,4,0.0,0,2,2.0
West End,2026-06-02,14,9,8,8,11.75,0,2,4.0
West End,2026-06-02,15,7,7,7,8.29,0,2,3.5
West End,2026-06-02,16,3,2,2,6.0,0,2,1.0
West End,2026-06-03,8,1,1,1,0.0,0,1,1.0
West End,2026-06-03,9,6,5,5,1.4,0,2,2.5
West End,2026-06-03,10,7,7,7,6.29,0,2,3.5
West End,2026-06-03,11,4,4,4,16.0,0,2,2.0
West End,2026-06-03,12,2,2,2,0.0,0,2,1.0
West End,2026-06-03,14,7,7,6,17.0,1,2,3.5
West End,2026-06-03,15,6,5,5,17.8,0,2,2.5
West End,2026-06-03,16,1,1,0,,1,2,0.5
West End,2026-06-04,8,2,2,2,0.0,0,1,2.0
West End,2026-06-04,9,2,0,0,,0,2,0.0
West End,2026-06-04,10,4,4,4,0.0,0,2,2.0
West End,2026-06-04,11,4,3,3,2.33,0,2,1.5
West End,2026-06-04,12,1,1,0,,1,2,0.5
West End,2026-06-04,13,3,3,3,0.0,0,2,1.5
West End,2026-06-04,14,5,5,5,12.2,0,2,2.5
West End,2026-06-04,15,6,6,6,7.0,0,2,3.0
West End,2026-06-04,16,4,3,3,14.0,0,2,1.5
West End,2026-06-05,8,4,4,3,1.0,1,1,4.0
West End,2026-06-05,9,6,5,5,0.0,0,2,2.5
West End,2026-06-05,10,8,8,7,15.14,1,2,4.0
West End,2026-06-05,11,3,3,2,9.5,1,2,1.5
West End,2026-06-05,12,2,2,2,0.0,0,2,1.0
West End,2026-06-05,13,6,4,4,2.75,0,2,2.0
West End,2026-06-05,14,2,2,2,7.5,0,2,1.0
West End,2026-06-05,15,5,5,5,6.6,0,2,2.5
West End,2026-06-05,16,2,2,2,3.5,0,2,1.0
